gig_title,gig_url,rating_raw,seller_level_raw,price_raw,rating,review_count,price_pkr,seller_level,title_clean,title_word_count,seller_username,listing_position,log_price_pkr,log_review_count,cluster,niche_name,predicted_review
"I will build apache airflow etl pipelines, and schedule workflows",https://www.fiverr.com/techmini/build-apache-airflow-etl-pipelines-and-schedule-workflows?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=47&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=ce716687-83b0-47ae-bef5-56928104b1f7,,,"PKR 2,176",,,2176,Unknown,i will build apache airflow etl pipelines and schedule workflows,10,techmini,47,7.685703061234547,,8,etl / data / create,3.719654361215568
I will do databricks etl task for you and create dashboards,https://www.fiverr.com/abduldurrani1/do-databricks-etl-task-for-you?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=9755133ee8060ba58f44be6a611aad84&pckg_id=1&pos=48&context_type=rating&funnel=9755133ee8060ba58f44be6a611aad84&imp_id=4b298e37-19ec-42b9-aca2-d567027bb987,,,"PKR 3,263",,,3263,Unknown,i will do databricks etl task for you and create dashboards,11,abduldurrani1,48,8.090708716083997,,8,etl / data / create,3.2618428848340955
I will optimize your airtable base for reporting,https://www.fiverr.com/sevannashiel139/optimize-your-airtable-base-for-reporting?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=1&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=0a86e563-198d-46f6-87e6-cdc2dfb2c4e9,,,"PKR 8,701",,,8701,Unknown,i will optimize your airtable base for reporting,8,sevannashiel139,1,9.071308163280625,,1,data / help / provide,4.579618007829261
I will scrape any website with python,https://www.fiverr.com/hamzarana07/scrape-any-website-with-python?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=2&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=d3b089f5-1b4c-4b94-8db7-faaf016939c8,,,"PKR 10,876",,,10876,Unknown,i will scrape any website with python,7,hamzarana07,2,9.294405747093853,,1,data / help / provide,2.8852005975497423
"I will do data analysis, customize big data",https://www.fiverr.com/saidulito/do-data-analysis-customize-big-data?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=3&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=46befad6-440e-4754-8836-da8e33234865,,,"PKR 10,876",,,10876,Unknown,i will do data analysis customize big data,8,saidulito,3,9.294405747093853,,9,big data / big / data,3.084703070222532
I will implement in matlab optimization methods for your research,https://www.fiverr.com/abdulyaqs/implement-optimization-methods-for-your-research-6310?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=4&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=1adb2d74-b57d-48f7-a360-5200eb5df9d8,,Level 1 Seller,"PKR 2,176",,,2176,Level 1 Seller,i will implement in matlab optimization methods for your research,10,abdulyaqs,4,7.685703061234547,,1,data / help / provide,6.842929816696161
I will do accurate data entry,https://www.fiverr.com/alinaseer377/do-accurate-data-entry?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=5&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=6094492a-4d17-48ad-9e10-8e6a6000d2ab,,,"PKR 1,088",,,1088,Unknown,i will do accurate data entry,6,alinaseer377,5,6.9930151229329605,,1,data / help / provide,1.6890991601640435
I will do python web scraping script,https://www.fiverr.com/rkaashi/doing-web-scraping-either-it-is-scraper-friendly-or-anti-web-scraping-web?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=6&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=e19aa86c-f664-45b7-9f2e-fe4e73b153d7,,,"PKR 2,176",,,2176,Unknown,i will do python web scraping script,7,rkaashi,6,7.685703061234547,,3,scraping / web / web scraping,8.693671403234681
"I will do web scraping, and data mining from webpages",https://www.fiverr.com/hb_scrape/we-specialise-in-web-scrapping-and-data-extraction-from-webpages-and-websites?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=7&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=fa1795af-9c55-4d6a-8f4c-7d96a35f7ae8,,,"PKR 1,088",,,1088,Unknown,i will do web scraping and data mining from webpages,10,hb_scrape,7,6.9930151229329605,,3,scraping / web / web scraping,25.964710660188796
"I will do python scripting, debug your script and data extraction",https://www.fiverr.com/alinaqvi10/do-python-scripting-debug-your-script-and-data-extraction?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=8&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=44b86a34-5a06-4aae-a7ea-419c90241977,,Level 1 Seller,"PKR 10,876",,,10876,Level 1 Seller,i will do python scripting debug your script and data extraction,11,alinaqvi10,8,9.294405747093853,,4,python / analysis / using,21.035591206148855
I will do databricks etl task for you and create dashboards,https://www.fiverr.com/abduldurrani1/do-databricks-etl-task-for-you?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=9&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=b03490b0-cf2b-4860-9aae-7de1dbe7c167,,,"PKR 3,263",,,3263,Unknown,i will do databricks etl task for you and create dashboards,11,abduldurrani1,9,8.090708716083997,,8,etl / data / create,3.2618428848340955
I will create a python bot that will scrape any website for you,https://www.fiverr.com/hamzarana07/create-a-python-bot-that-will-scrape-any-website-for-you?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=10&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=2c4d468b-b36f-4e47-9919-9f679de61e6a,,,"PKR 43,503",,,43503,Unknown,i will create a python bot that will scrape any website for you,13,hamzarana07,10,10.680608166872252,,1,data / help / provide,6.1494729264827335
I will clean and pre process your data,https://www.fiverr.com/omarelyousfi/clean-and-pre-process-your-data?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=11&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=cb31d620-0af6-46ee-8093-e3eee7263342,,,"PKR 1,088",,,1088,Unknown,i will clean and pre process your data,8,omarelyousfi,11,6.9930151229329605,,1,data / help / provide,2.326030957694335
I will do targeted telegram bulk dm pm mass message marketing and promotion camp,https://www.fiverr.com/blessingsh/do-targeted-telegram-bulk-dm-pm-mass-message-marketing-and-promotion-camp?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=12&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=4a3c7cdf-547d-4a22-a96a-83886f1f756f,,,"PKR 4,351",,,4351,Unknown,i will do targeted telegram bulk dm pm mass message marketing and promotion camp,14,blessingsh,12,8.378390788535778,,1,data / help / provide,7.991155169321079
"I will build apache airflow etl pipelines, and schedule workflows",https://www.fiverr.com/techmini/build-apache-airflow-etl-pipelines-and-schedule-workflows?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=13&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=334ed6a9-5398-47c8-9e7a-9d55a082cbdb,,,"PKR 2,176",,,2176,Unknown,i will build apache airflow etl pipelines and schedule workflows,10,techmini,13,7.685703061234547,,8,etl / data / create,3.719654361215568
I will do data exploratory analysis using python r language,https://www.fiverr.com/mariyamzaman/do-data-exploratory-analysis-using-pythons-libraries?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=14&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=85a65bce-97d6-47f6-bec1-dac91b9cd095,,,"PKR 2,176",,,2176,Unknown,i will do data exploratory analysis using python r language,10,mariyamzaman,14,7.685703061234547,,4,python / analysis / using,9.557395323699966
I will design the database architecture for your project,https://www.fiverr.com/armen_hakobyan/create-tool-which-will-generate-node-js-crud?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=15&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&seller_online=true&imp_id=aa927c95-9def-4823-b17c-4078505ccf66,,Clients,"PKR 4,351",,,4351,Unknown,i will design the database architecture for your project,9,armen_hakobyan,15,8.378390788535778,,1,data / help / provide,3.3370568270385634
I will do any machine learning and deep learning project,https://www.fiverr.com/hassan4871/do-any-machine-learning-and-deep-learning-project?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=16&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=4b1674e3-b1ec-42b3-bd9b-c0cdd29d073d,,,"PKR 8,701",,,8701,Unknown,i will do any machine learning and deep learning project,10,hassan4871,16,9.071308163280625,,6,learning / machine / machine learning,10.761013231474822
I will analyze your speech and audio data,https://www.fiverr.com/mesuttoruk/analyze-your-speech-and-audio-data?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=17&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=a0805209-76bc-4056-823d-373d01a6a2ec,,,"PKR 2,176",,,2176,Unknown,i will analyze your speech and audio data,8,mesuttoruk,17,7.685703061234547,,1,data / help / provide,0.3923703165088901
I will develop calculated excel sheets,https://www.fiverr.com/bluecollartechs/develop-calculated-excel-sheets?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=18&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=5c92cdec-60df-48c9-9b51-dd12d494271a,,,"PKR 10,876",,,10876,Unknown,i will develop calculated excel sheets,6,bluecollartechs,18,9.294405747093853,,7,develop / develop data / data,5.510171689147773
"I will develop data etl pipelines, analytics and reporting solutions",https://www.fiverr.com/ludenyo/develop-automated-data-pipelines-for-analytics-and-reporting?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=19&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=3025415c-2ee1-4227-a202-7bc36b8bb7e6,5.0(2),,"PKR 10,876",5.0,2.0,10876,Unknown,i will develop data etl pipelines analytics and reporting solutions,10,ludenyo,19,9.294405747093853,1.0986122886681098,7,develop / develop data / data,1.5211643245736517
"I will api data development, integration, extract, scraping hadoop talend",https://www.fiverr.com/juvi_sq/api-data-development-integration-extract-scraping-hadoop-talend?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=20&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=b64e18b6-b53c-4195-80d1-a6ce47c1dab9,,,"PKR 10,876",,,10876,Unknown,i will api data development integration extract scraping hadoop talend,10,juvi_sq,20,9.294405747093853,,1,data / help / provide,2.188725753995176
"I will provide nitro pdf editor, adobe acrobat services",https://www.fiverr.com/mudassirfareed/provide-pdf-editor-adobe-acrobat-services?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=21&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=ffdb8310-cf1a-4f89-9e07-74f0875c5cf1,,,"PKR 2,176",,,2176,Unknown,i will provide nitro pdf editor adobe acrobat services,9,mudassirfareed,21,7.685703061234547,,1,data / help / provide,1.5653313723981768
I will do data engineering pipeline using google cloud platform,https://www.fiverr.com/techmini/do-part-time-data-engineer-jobs?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=22&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=d8533275-dd65-4115-b9f1-c6f509042309,5.0(1),,"PKR 3,263",5.0,1.0,3263,Unknown,i will do data engineering pipeline using google cloud platform,10,techmini,22,8.090708716083997,0.6931471805599453,5,engineering / data engineering / data,5.479293080979425
"I will fetch instagram profile, followers, posts and likes",https://www.fiverr.com/emmanuelkimbe/fetch-instagram-profile-followers-posts-and-likes?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=23&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=16706033-a8d7-4bb0-ac94-883aa8ba4301,,,"PKR 2,176",,,2176,Unknown,i will fetch instagram profile followers posts and likes,9,emmanuelkimbe,23,7.685703061234547,,1,data / help / provide,5.085009765273684
"I will do data analysis, data visualization and machine learning",https://www.fiverr.com/faheem_13/do-data-analysis-data-visualization-and-machine-learning?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=24&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=691f355f-ef4e-4904-b087-316636867233,,,"PKR 2,176",,,2176,Unknown,i will do data analysis data visualization and machine learning,10,faheem_13,24,7.685703061234547,,6,learning / machine / machine learning,3.0102749541221945
I will write your python programs and script,https://www.fiverr.com/osamaahmed1999/write-your-python-programs-and-script?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=25&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=2eb0329f-cbbe-4420-a0ae-ece539393372,5.0(2),Level 1 Seller,"PKR 1,088",5.0,2.0,1088,Level 1 Seller,i will write your python programs and script,8,osamaahmed1999,25,6.9930151229329605,1.0986122886681098,4,python / analysis / using,4.276427979132745
I will provide cloud solutions to you,https://www.fiverr.com/mwaseemakhtar/provide-cloud-solutions-to-you?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=26&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=dcb926ae-d6f5-4cda-89ab-9e395c49f760,,,"PKR 4,351",,,4351,Unknown,i will provide cloud solutions to you,7,mwaseemakhtar,26,8.378390788535778,,1,data / help / provide,3.3409504638332264
I will provide business intelligence consultant,https://www.fiverr.com/tabinda_javed12/provide-business-intelligence-consultant?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=27&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=d650038a-787d-4177-b2dd-e2d94d511fb3,,,"PKR 6,526",,,6526,Unknown,i will provide business intelligence consultant,6,tabinda_javed12,27,8.783702698635217,,1,data / help / provide,2.125252865191453
I will build your trading bot in python,https://www.fiverr.com/rorrin/build-your-trading-bot-in-python?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=28&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=8baf359e-9440-4848-984b-b96ab330fb42,5.0(1),,"PKR 4,351",5.0,1.0,4351,Unknown,i will build your trading bot in python,8,rorrin,28,8.378390788535778,0.6931471805599453,1,data / help / provide,2.9731335051371492
I will design database with the integration of web API,https://www.fiverr.com/sitsol/design-database-with-the-integration-of-web-api?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=29&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=616a4efe-b5c9-4484-b8c8-a95b2ff7f3d9,5.0(3),,"PKR 1,088",5.0,3.0,1088,Unknown,i will design database with the integration of web api,10,sitsol,29,6.9930151229329605,1.3862943611198906,1,data / help / provide,3.546948385470386
I will do etl work for you using microsoft tools,https://www.fiverr.com/jaysurya121/do-etl-work-for-you-using-microsoft-tools?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=30&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=deb8b758-49d1-4cba-8ef1-c5b1f556ab63,5.0(1),,"PKR 2,176",5.0,1.0,2176,Unknown,i will do etl work for you using microsoft tools,10,jaysurya121,30,7.685703061234547,0.6931471805599453,8,etl / data / create,4.202639293391028
I will do apache spark projects,https://www.fiverr.com/burhanpipaliya1/do-apache-spark-projects?context_referrer=subcategory_listing&source=pagination&ref_ctx_id=317682c77ab299c396ca55a3b6be7905&pckg_id=1&pos=31&context_type=rating&funnel=317682c77ab299c396ca55a3b6be7905&imp_id=40e09cf8-779c-4e13-b050-4175472a18db,5.0(2),,"PKR 4,351",5.0,2.0,4351,Unknown,i will do apache spark projects,6,burhanpipaliya1,31,8.378390788535778,1.0986122886681098,1,data / help / provide,1.7437147233891692
